PFCNTR,DMA_CODE,DMA_DESC,OPEN_BRANDS_DESC,OPERTNL_STAT_CODE,LEGAL_ENTITY_NAME,CITY_NAME,STATE_CODE,CNTY_NAME,ZIP_CODE,CNTRY,Latitude,Longitude
350725,602,"Chicago, IL",DD,Open,HG FULLERTON LLC,Chicago,IL,Cook,60614,USA,41.925308,-87.65275
350726,602,"Chicago, IL",DD,Open,SEVA COMPANIES LLC CLARK AND BELDEN,Chicago,IL,Cook,60614,USA,41.923827,-87.639495
350728,659,"Nashville, TN",BR/DD,Open,"ROUTE 65, LLC",Spring Hill,TN,Williamson,37174,USA,35.76728,-86.91821
350729,511,"Washington, DC",DD,Temporary Close,"ILC BRAND, INC.",Lanham,MD,Prince Georges,20706,USA,38.950298,-76.872582
350734,521,"Providence, RI",DD,Open,"AIRPORT RD. DONUTS, INC.",Fall River,MA,Bristol,2720,USA,41.75352,-71.11532
350736,524,"Atlanta, GA",DD,Open,"YELLOW MOUNTAIN, LLC",Cartersville,GA,Bartow,30120,USA,34.187412,-84.787175
350737,524,"Atlanta, GA",BR/DD,Open,"Oconee County Doughboys, LLC",Athens,GA,Clarke,30605,USA,33.9278,-83.33707
350740,506,"E. Mass/Southern, NH",DD,Open,"TREBLE COVE ROAD DONUTS, LLC",North Billerica,MA,Middlesex,1862,USA,42.557553,-71.298533
350741,602,"Chicago, IL",DD,Open,Lincolnwood Foods Inc,Lincolnwood,IL,Cook,60712,USA,42.00461,-87.747984
350744,839,"Las Vegas, NV",DD,Open,"FIRST CUP LV DURANGO & DEER SPRINGS, LLC",Las Vegas,NV,Clark,89149,USA,36.28456,-115.287645
350745,524,"Atlanta, GA",DD,Open,"Peachtree Pkwy Donuts Holdings, LLC",Cumming,GA,Forsyth,30041,USA,34.149788,-84.172784
350746,691,"Huntsville/Decatur, AL",DD,Open,"Sodexo Operations, LLC",Huntsville,AL,Madison,35805,USA,34.72708,-86.640036
350751,501,"Metro, NY",DD,Not Yet Open,,Newark,NJ,Essex,7104,USA,40.75624,-74.167113
350752,573,"Roanoke, VA",DD,Open,Virginia Polytechnic & State University,Blacksburg,VA,Montgomery,24060,USA,37.227763,-80.419127
350753,602,"Chicago, IL",DD,Open,"JASPER FOODS, LLC",Chicago,IL,Cook,60602,USA,41.883813,-87.627978
350754,506,"E. Mass/Southern, NH",DD,Open,"ASHLAND DONUTS III, LLC",Ashland,MA,Middlesex,1721,USA,42.247884,-71.43015
350755,528,"Miami-FT. Lauderdale, FL",DD,Open,"SOUTHEAST ENTERPRISE HOLDINGS, LLC",Plantation,FL,Broward,33317,USA,26.12142,-80.20307
350756,504,"Philadelphia, PA",DD,Open,PC AND N #5 LLC,Hamilton Square,NJ,Mercer,8690,USA,40.228148,-74.665671
350757,501,"Metro, NY",DD/BR,Permanent Close,39 Flushing LLC,Flushing,NY,Queens,11354,USA,40.76112,-73.82746
350758,506,"E. Mass/Southern, NH",DD,Open,Ventura Baking Corp.,Danvers,MA,Essex,1923,USA,42.599282,-70.960404
350759,501,"Metro, NY",DD,Open,"Booth Memorial Donuts, LLC",Flushing,NY,Queens,11355,USA,40.754,-73.82238
350763,511,"Washington, DC",BR/DD,Open,"Upcounty Donuts, LLC",Hyattstown,MD,Frederick,20871,USA,39.28627,-77.314771
350765,534,"Orlando/Daytona/Melbourne, FL",DD,Open,"COLONIAL FOODS 3, LLC",Orlando,FL,Orange,32826,USA,28.565465,-81.1654
350770,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,FT. PIERCE DONUTS LLC,Jupiter,FL,Palm Beach,33478,USA,26.94175,-80.19154
350772,757,"Boise, ID",BR,Open,"8 Krazee Scoops, Inc.",Meridian,ID,Ada,83646,USA,43.66294,-116.377526
350773,511,"Washington, DC",DD,Open,FALLS CHURCH FOOD L.L.C.,Falls Church,VA,Falls Church,22046,USA,38.88032,-77.17299
350774,609,"St. Louis, MO",DD,Open,OHM Donut LLC,Saint Charles,MO,Saint Charles,63301,USA,38.77296,-90.4918
350775,637,"Cedar Rapids, IA",DD,Open,"Eastern Iowa Food Service, L.L.C.",Muscatine,IA,Muscatine,52761,USA,41.452597,-91.034588
350776,501,"Metro, NY",DD,Open,AMG S.C. Quickserve LLC,Mount Vernon,NY,Westchester,10550,USA,40.894537,-73.823691
350777,602,"Chicago, IL",DD,Open,"GLENCOE BREWS, INC.",Glencoe,IL,Cook,60022,USA,42.12002,-87.745797
350778,501,"Metro, NY",DD,Open,"DECK 86th - 2168, LLC",Brooklyn,NY,Kings,11214,USA,40.602,-73.994
350784,544,"Norfolk, VA",DD,Open,"Vattom Donuts, LLC",Chesapeake,VA,Chesapeake,23321,USA,36.821091,-76.424809
350785,511,"Washington, DC",DD,Open,Washam Investors LLC,Germantown,MD,Montgomery,20876,USA,39.179483,-77.238026
350786,511,"Washington, DC",DD,Open,Washam Investors LLC,Silver Spring,MD,Montgomery,20910,USA,38.994437,-77.031127
350788,524,"Atlanta, GA",BR/DD,Open,"350788 COFFEE CAFE, LLC",Union City,GA,Fulton,30291,USA,33.56868,-84.54003
350791,602,"Chicago, IL",DD,Open,LINCOLNSHIRE COFFEE INC.,Lincolnshire,IL,Lake,60069,USA,42.19884,-87.932107
350792,501,"Metro, NY",DD,Open,"Copley Coffee 2, LLC",New York,NY,New York,10028,USA,40.774197,-73.948492
350802,561,"Jacksonville, FL",DD,Open,"Alisha & Pooja, LLC",Jacksonville,FL,Duval,32257,USA,30.205591,-81.615625
350803,561,"Jacksonville, FL",DD,Open,"Alisha & Pooja, LLC",Jacksonville,FL,Duval,32223,USA,30.156174,-81.632482
350805,506,"E. Mass/Southern, NH",DD,Open,"MEDFIELD DONUTS II, INC.",Medfield,MA,Norfolk,2052,USA,42.185472,-71.309556
350809,501,"Metro, NY",DD,Open,"Copley Coffee 2, LLC",New York,NY,New York,10003,USA,40.729076,-73.990143
350811,543,"Springfield, MA",DD,Open,"Pleasant St. Donuts, LLC",Westfield,MA,Hampden,1085,USA,42.13299,-72.799701
350813,501,"Metro, NY",DD,Open,Valley Road University Foods LLC,Montclair,NJ,Passaic,7043,USA,40.864113,-74.195566
350814,511,"Washington, DC",DD,Open,Metro Trading Corporation,Greenbelt,MD,Prince GeorgeS,20770,USA,38.998444,-76.913637
350816,588,"South Bend, IN",DD,Open,"SACK ON SOUTH MICHIGAN, LLC",South Bend,IN,Saint Joseph,46614,USA,41.629829,-86.250278
350817,546,"Columbia, SC",DD,Open,"FAC SOUTH LAKE, LLC",Lexington,SC,Lexington,29073,USA,33.951173,-81.233341
350818,550,"Wilmington, NC",DD,Open,"4511 OLEANDER WILMINGTON, LLC",Wilmington,NC,New Hanover,28403,USA,34.210882,-77.887838
350819,630,"Birmingham, AL",DD,Open,"Aramark Educational Services, LLC",Tuscaloosa,AL,Tuscaloosa,35487,USA,33.217633,-87.545648
350820,531,"Tri-Cities, TN-VA",DD,Open,"BROYLES HOSPITALITY, LLC",Jonesborough,TN,Washington,37659,USA,36.298423,-82.469668
350822,532,"Albany-Schenectady-Troy, NY",DD,Open,"PSLS Donuts, Inc.",Albany,NY,Albany,12205,USA,42.703997,-73.816308
350823,623,"Dallas, TX",BR/DD,Open,QUALITY BRAND GROUP TEXAS LLC,Colleyville,TX,Tarrant,76034,USA,32.892258,-97.147845
350824,524,"Atlanta, GA",DD,Open,"Lindbergh Donuts Holdings, LLC",Atlanta,GA,Fulton,30324,USA,33.82223,-84.36753
350825,506,"E. Mass/Southern, NH",DD,Open,"Watermark Donut Company, Inc.",South Boston,MA,Suffolk,2127,USA,42.342336,-71.056166
350827,544,"Norfolk, VA",DD,Open,"Virginia Donuts I, LLC",Yorktown,VA,York,23692,USA,37.173015,-76.475561
350829,602,"Chicago, IL",DD,Open,"Mannheim Donuts, Inc.",Westchester,IL,Cook,60154,USA,41.865719,-87.88233
350831,501,"Metro, NY",DD,Open,Guru Donut Corporation,Ridgewood,NY,Queens,11385,USA,40.699917,-73.911619
350832,501,"Metro, NY",DD,Open,Metro Franchising Commissary LLC,Ozone Park,NY,Queens,11417,USA,40.67886,-73.83218
350833,532,"Albany-Schenectady-Troy, NY",DD,Open,"Route 9 Donuts, Inc.",Latham,NY,Albany,12110,USA,42.730277,-73.761614
350834,504,"Philadelphia, PA",DD,Open,"The Oxford Valley Cookie Factory, Inc.",Langhorne,PA,Bucks,19047,USA,40.18336,-74.87935
350835,803,"Los Angeles, CA",BR,Permanent Close,"Blunt Adventures, LLC",Thousand Oaks,CA,Ventura,91362,USA,34.211029,-118.846799
350836,753,"Phoenix, AZ",BR,Open,"Table for 6, LLC",Prescott,AZ,Yavapai,86305,USA,34.559895,-112.484576
350837,753,"Phoenix, AZ",DD,Open,ABDD ARIZONA LLC,Phoenix,AZ,Maricopa,85014,USA,33.523731,-112.047491
350838,565,"Elmira, NY",DD,Open,Swaminarayan Bapa Corp.,Mansfield,PA,Tioga,16933,USA,41.779859,-77.070091
350839,789,"Tucson, AZ",DD,Open,QUALITY BRAND GROUP ARIZONA LLC,Tucson,AZ,Pima,85719,USA,32.253161,-110.944015
350841,765,"El Paso, TX",DD,Open,"Sizzling Donuts, LLC",El Paso,TX,El Paso,79936,USA,31.792664,-106.260048
350843,623,"Dallas, TX",DD,Temporary Close,HG-MULTIPLEX-REGALI DALLAS JV,Dallas,TX,Dallas,75235,USA,32.842331,-96.846778
350844,623,"Dallas, TX",DD,Open,HG-MULTIPLEX-REGALI DALLAS JV,Dallas,TX,Dallas,75235,USA,32.842583,-96.846585
350846,506,"E. Mass/Southern, NH",DD,Not Yet Open,4 Warwick Road LLC,Winchester,NH,Cheshire,3470,USA,42.766913,-72.389488
350847,536,"Youngstown, OH",DD,Open,"Mar-Stew, Inc.",Columbiana,OH,Columbiana,44408,USA,40.88461,-80.6512
350848,512,"Baltimore, MD",DD,Open,"Areas USA MDTP, LLC",Aberdeen,MD,Harford,21001,USA,39.497461,-76.232158
350849,514,"Buffalo, NY",DD,Permanent Close,3819 NARAYAN LLC,North Tonawanda,NY,Niagara,14120,USA,43.063241,-78.834953
350850,640,"Memphis, TN",DD,Open,"Winchester Donuts, LLC",Memphis,TN,Shelby,38125,USA,35.05041,-89.80695
350852,524,"Atlanta, GA",DD,Open,OHM NISH SERVICES LLC,Suwanee,GA,Forsyth,30024,USA,34.05551,-84.12929
350853,577,"Wilkes Barre-Scranton, PA",DD,Open,"H. W. Roever, Inc.",Old Forge,PA,Lackawanna,18518,USA,41.371358,-75.73481
350856,623,"Dallas, TX",BR,Temporary Close,HG-MULTIPLEX-REGALI DALLAS JV,Dallas,TX,Dallas,75235,USA,32.842583,-96.846993
350857,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,"Stuart Donuts, LLC",Stuart,FL,Martin,34996,USA,27.19747,-80.22365
350859,508,"Pittsburgh, PA",DD,Open,"HRG Jeannette, LLC",Jeannette,PA,Westmoreland,15644,USA,40.31068,-79.61937
350861,501,"Metro, NY",DD,Open,KRETEE INC.,Rutherford,NJ,Bergen,7070,USA,40.836789,-74.113435
350865,506,"E. Mass/Southern, NH",DD,Open,"Cape Management Team, LLC",West Yarmouth,MA,Barnstable,2673,USA,41.650598,-70.239515
350867,602,"Chicago, IL",DD,Open,Belmont Donuts Transit LLC,Chicago,IL,Cook,60657,USA,41.93985,-87.653177
350870,612,"Shreveport, LA",DD,Open,Falting Dreams LLC,Bossier City,LA,Bossier,71112,USA,32.458863,-93.667584
350871,508,"Pittsburgh, PA",DD,Open,"HRG McKeesport, LLC",McKeesport,PA,Allegheny,15132,USA,40.35571,-79.83475
350872,753,"Phoenix, AZ",DD,Open,QUALITY BRAND GROUP ARIZONA LLC,Phoenix,AZ,Maricopa,85016,USA,33.509207,-112.034522
350873,753,"Phoenix, AZ",DD,Open,QUALITY BRAND GROUP ARIZONA LLC,Glendale,AZ,Maricopa,85302,USA,33.567436,-112.169692
350878,508,"Pittsburgh, PA",DD,Open,"HRG Brentwood, LLC",Pittsburgh,PA,Allegheny,15227,USA,40.37646,-79.98406
350880,512,"Baltimore, MD",DD,Open,"Shaker Donuts, Inc.",Columbia,MD,Howard,21046,USA,39.185149,-76.870849
350881,602,"Chicago, IL",BR/DD,Open,"HARLEM DONUTS, INC.",Chicago,IL,Cook,60656,USA,41.97916,-87.806791
350883,602,"Chicago, IL",DD,Open,"LAKE STREET DONUTS, INC.",Bartlett,IL,Cook,60103,USA,42.00288,-88.181426
350884,533,"Hartford-New Haven, CT",DD,Open,"6 Old Windsor Rd. Donuts, LLC",Bloomfield,CT,Hartford,6002,USA,41.85567,-72.70589
350886,517,"Charlotte, NC",DD,Open,"2570 W. ROOSEVELT BLVD, LLC",Monroe,NC,Union,28110,USA,35.01526,-80.57067
350888,501,"Metro, NY",DD,Open,ASK Donuts 2 LLC,Ridge,NY,Suffolk,11961,USA,40.89175,-72.90057
350890,517,"Charlotte, NC",BR/DD,Open,"INDIAN LAND SC, LLC",Indian Land,SC,Lancaster,29707,USA,34.954599,-80.851524
350892,807,"San Francisco, CA",BR,Permanent Close,Mohammed Abid Hussain and Shanaz Hussain,Upper Lake,CA,Lake,95485,USA,39.16291,-122.919872
350894,517,"Charlotte, NC",DD,Open,"8509 UNIVERSITY CITY BLVD, LLC",Charlotte,NC,Mecklenburg,28213,USA,35.295428,-80.740415
350896,679,"Des Moines, IA",DD,Open,"OM SHREE MAHANT, LLC",Marshalltown,IA,Marshall,50158,USA,42.011087,-92.912258
350900,528,"Miami-FT. Lauderdale, FL",DD,Open,"SAMPLE ROAD DONUTS, LLC",Margate,FL,Broward,33073,USA,26.27309,-80.2003
350901,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,"A & J & S Donuts, Inc.",West Palm Beach,FL,Palm Beach,33405,USA,26.64936,-80.05511
350902,501,"Metro, NY",DD,Open,Deck Neptune - 359 LLC,Brooklyn,NY,Kings,11235,USA,40.58066,-73.96638
350903,602,"Chicago, IL",DD,Open,"PH COFFEE AND DONUTS, INC.",Prospect Heights,IL,Cook,60070,USA,42.12206,-87.936953
350908,602,"Chicago, IL",BR/DD,Open,SOUTHSIDE MANAGEMENT INC.,Chicago,IL,Cook,60620,USA,41.735502,-87.667665
350909,504,"Philadelphia, PA",DD,Open,ASHA DONUTS LLC,Florence,NJ,Burlington,8518,USA,40.10144,-74.79574
350910,504,"Philadelphia, PA",DD,Open,"Megha Donuts, LLC",Philadelphia,PA,Philadelphia,19104,USA,39.954862,-75.202419
350912,803,"Los Angeles, CA",BR,Open,Bruder Corp.,Pomona,CA,Los Angeles,91767,USA,34.064075,-117.719218
350914,622,"New Orleans, LA",DD,Permanent Close,New Orleans Air Ventures II,Kenner,LA,Jefferson,70062,USA,29.98497,-90.25638
350915,504,"Philadelphia, PA",DD,Open,AMERICAN FOOD & BEVERAGE L.L.C.,Mount Laurel,NJ,Burlington,8054,USA,39.96823,-74.89843
350917,577,"Wilkes Barre-Scranton, PA",DD,Open,"Double Eagle Ventures, LLC",Hamlin,PA,Wayne,18427,USA,41.404508,-75.405902
350918,641,"San Antontio, TX",DD,Open,"Mesquite Country Business Venture, LLC",San Antonio,TX,Bexar,78253,USA,29.496798,-98.712692
350919,539,"Tampa/St. Pete/Sarasota, FL",BR/DD,Open,"SSRM5, LLC",Sarasota,FL,Manatee,34243,USA,27.389815,-82.519052
350920,765,"El Paso, TX",DD,Open,"Sizzling Donuts, LLC",El Paso,TX,El Paso,79936,USA,31.728178,-106.302959
350925,504,"Philadelphia, PA",DD,Open,ET Foods LLC,Collegeville,PA,Montgomery,19426,USA,40.180006,-75.454961
350926,517,"Charlotte, NC",DD,Open,HICKORY DONUTS LLC,Hickory,NC,Catawba,28601,USA,35.749029,-81.334974
350927,501,"Metro, NY",DD,Open,DJ Bridgehampton Incorporated,Bridgehampton,NY,Suffolk,11932,USA,40.93246,-72.31628
350929,505,"Detroit, MI",DD,Open,"RDHV Venture, Inc.",Wixom,MI,Oakland,48393,USA,42.524868,-83.521356
350933,534,"Orlando/Daytona/Melbourne, FL",DD,Open,"SSRM2, LLC",Oviedo,FL,Seminole,32765,USA,28.62351,-81.208294
350934,511,"Washington, DC",DD,Open,"Winchester Donuts, L.L.C.",Strasburg,VA,Shenandoah,22657,USA,38.990483,-78.365434
350935,556,"Richmond, VA",DD/BR,Permanent Close,"VIRGINIA DONUTS XVIII, LLC",Richmond,VA,Richmond,23221,USA,37.555777,-77.485872
350936,803,"Los Angeles, CA",BR,Open,"5-MAI STAR, INC",Orange,CA,Orange,92865,USA,33.822783,-117.835206
350938,602,"Chicago, IL",DD,Permanent Close,Arihantanam Corp.,Gilberts,IL,Kane,60136,USA,42.10309,-88.368491
350940,623,"Dallas, TX",DD,Open,Anju Donuts of South Dallas LLC,Arlington,TX,Tarrant,76017,USA,32.665782,-97.133868
350944,638,"St. Joseph, MO",DD,Open,"3D2HR, LLC",Saint Joseph,MO,Buchanan,64506,USA,39.77751,-94.80344
350945,659,"Nashville, TN",BR,Open,Yogi - 1 LLC,Nashville,TN,Davidson,37221,USA,36.076997,-86.949132
350948,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,"AC Management, Inc.",Bradenton,FL,Manatee,34209,USA,27.495764,-82.616208
350949,753,"Phoenix, AZ",DD,Open,ABDD ARIZONA LLC,Phoenix,AZ,Maricopa,85032,USA,33.626557,-111.979391
350951,524,"Atlanta, GA",DD,Open,"Blueridge Donuts Holdings, LLC",Mineral Bluff,GA,Fannin,30559,USA,34.89284,-84.26045
350952,533,"Hartford-New Haven, CT",DD,Open,"Valley Donuts, Inc.",Canton,CT,Hartford,6019,USA,41.825819,-72.896471
350953,524,"Atlanta, GA",DD,Open,"Jones-Stark Properties, LLC",Locust Grove,GA,Henry,30248,USA,33.354343,-84.122417
350956,633,"Odessa/Midland, TX",BR,Open,Kent Ice Cream LLC,Odessa,TX,Ector,79765,USA,31.898877,-102.300925
350957,511,"Washington, DC",DD,Open,"DDC 14-1101, LLC",Washington,DC,District Of Columbia,20005,USA,38.903614,-77.031818
350958,501,"Metro, NY",DD,Open,Alexashel 6 Corp.,Lindenhurst,NY,Suffolk,11757,USA,40.70032,-73.37793
350959,501,"Metro, NY",DD,Open,Kelly-Route 1 Limited Liability Company,Metuchen,NJ,Middlesex,8840,USA,40.547788,-74.326511
350960,511,"Washington, DC",DD,Open,Giga Gema Incorporated,Martinsburg,WV,Berkeley,25403,USA,39.523372,-77.978382
350962,519,"Charleston, SC",DD,Open,WALTERBORO 95 LLC,Walterboro,SC,Colleton,29488,USA,32.923466,-80.681991
350963,517,"Charlotte, NC",DD,Open,SHELBY DONUTS LLC,Shelby,NC,Cleveland,28152,USA,35.277262,-81.536543
350965,532,"Albany-Schenectady-Troy, NY",DD,Open,"Courtview Donuts, LLC",Troy,NY,Rensselaer,12180,USA,42.728936,-73.690961
350966,686,"Mobile, AL/Pensacola, FL",DD,Open,NAVY BOULEVARD DONUTS LLC,Pensacola,FL,Escambia,32507,USA,30.3995,-87.27744
350967,534,"Orlando/Daytona/Melbourne, FL",BR/DD,Open,"MAC 436 ALTAMONTE, LLC",Altamonte Springs,FL,Seminole,32714,USA,28.66492,-81.420983
350969,504,"Philadelphia, PA",DD,Open,Vicky and Bonny Coffee Express Gibbstown Limited Liability C,Gibbstown,NJ,Gloucester,8027,USA,39.815793,-75.258688
350970,630,"Birmingham, AL",DD,Open,HOMEWOOD DONUTS LLC,Homewood,AL,Jefferson,35209,USA,33.46838,-86.77596
350973,511,"Washington, DC",DD,Open,"DVA Gallows-2750, LLC",Vienna,VA,Fairfax,22180,USA,38.878467,-77.227784
350975,501,"Metro, NY",DD,Open,"Erica Donuts I, Inc.",Township of Washington,NJ,Bergen,7676,USA,40.986196,-74.063749
350976,504,"Philadelphia, PA",DD,Temporary Close,RP DOUGH 10 INC,Philadelphia,PA,Philadelphia,19107,USA,39.95122,-75.156547
350977,511,"Washington, DC",DD,Open,"DVA Wilson-2201, LLC",Arlington,VA,Arlington,22201,USA,38.891333,-77.086488
350978,504,"Philadelphia, PA",DD,Open,KING LENOLA LLC,Maple Shade,NJ,Burlington,8052,USA,39.948818,-74.971946
350979,529,"Louisville, KY",DD,Open,ANJU DONUTS OF INDIANA LLC,Jeffersonville,IN,Clark,47130,USA,38.317306,-85.715808
350982,693,"Litlle Rock/Pine Bluff, AR",DD/BR,Permanent Close,"SHREE HARI OAK, LLC",Conway,AR,Faulkner,72032,USA,35.091335,-92.427295
350984,617,"Milwaukee, WI",DD,Open,Shree West Allis LLC,West Allis,WI,Milwaukee,53227,USA,42.991848,-88.047258
350985,679,"Des Moines, IA",DD,Open,"OM SHREE SHANT, LLC",Ames,IA,Story,50014,USA,42.022749,-93.654253
350992,544,"Norfolk, VA",DD,Open,"Vattom Donuts, LLC",Chesapeake,VA,Chesapeake,23324,USA,36.818771,-76.272687
350994,501,"Metro, NY",BR/DD,Open,25 43rd DONUTS LLC,New York,NY,New York,10036,USA,40.754556,-73.981155
350996,765,"El Paso, TX",DD,Open,"Sizzling Donuts, LLC",El Paso,TX,El Paso,79912,USA,31.859614,-106.561178
350997,507,"Savannah, GA",DD,Open,"U DONUTS, LLC",Port Wentworth,GA,Chatham,31407,USA,32.195459,-81.196775
350999,510,"Cleveland, OH",DD,Open,"JN DONUTS, INC.",Twinsburg,OH,Summit,44087,USA,41.31165,-81.4463
351004,501,"Metro, NY",DD,Open,"Copley Coffee 1, LLC",New York,NY,New York,10016,USA,40.750157,-73.981324
351005,522,"Columbus, GA",DD,Open,"Jones-Stark Properties, LLC",Auburn,AL,Lee,36832,USA,32.566243,-85.501859
351008,515,"Cincinnati, OH",DD,Open,"Gilligan Company, LLC",Springdale,OH,Hamilton,45246,USA,39.28774,-84.46747
351014,555,"Syracuse, NY",DD,Permanent Close,Speedway LLC,Fayetteville,NY,Onondaga,13066,USA,43.029749,-76.006486
351015,504,"Philadelphia, PA",DD,Open,ARYA DONUTS LLC,Bordentown,NJ,Burlington,8505,USA,40.139612,-74.706868
351018,567,"Greenville, SC/Ashville, NC",BR,Open,"B Sweet, LLC",Simpsonville,SC,Greenville,29680,USA,34.71576,-82.25587
351021,501,"Metro, NY",DD,Open,Metro Franchising Commissary LLC,Middle Village,NY,Queens,11379,USA,40.72498,-73.87933
351023,502,"Binghamton, NY",DD,Open,"Upstate Foodservice Group, LLC",Bainbridge,NY,Otsego,13733,USA,42.317701,-75.412583
351025,555,"Syracuse, NY",DD,Open,"Syracuse Foodservice Group, Inc.",Syracuse,NY,Onondaga,13204,USA,43.053498,-76.170902
351035,753,"Phoenix, AZ",DD,Permanent Close,"OVATIONS FOOD SERVICES, LLC",Laveen,AZ,Maricopa,85339,USA,33.31388,-112.1601
351036,765,"El Paso, TX",DD,Open,"Sizzling Donuts, LLC",Las Cruces,NM,Doña Ana,88001,USA,32.334896,-106.780237
351037,506,"E. Mass/Southern, NH",DD,Open,"Crosspoint Donuts, Inc.",Tyngsboro,MA,Middlesex,1879,USA,42.660903,-71.426786
351044,501,"Metro, NY",DD,Open,FAC WEAVER LLC,Scarsdale,NY,Westchester,10583,USA,40.981226,-73.776317
351046,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,"PB&J DONUTS, LLC",Jupiter,FL,Palm Beach,33458,USA,26.93426,-80.13029
351048,504,"Philadelphia, PA",DD,Open,Wayne Donuts LLC,Wayne,PA,Delaware,19087,USA,40.04415,-75.38761
351049,504,"Philadelphia, PA",DD,Open,Bryn Mawr Coffee LLC,Bryn Mawr,PA,Delaware,19010,USA,40.017726,-75.311255
351050,504,"Philadelphia, PA",DD,Open,Allegheny Donuts Inc.,Philadelphia,PA,Philadelphia,19132,USA,40.003226,-75.165021
351053,803,"Los Angeles, CA",BR,Open,Sikander Faheem & Tabassam Faheem,Cypress,CA,Orange,90630,USA,33.802919,-118.012175
351057,504,"Philadelphia, PA",DD,Open,"MITRA DONUTS, LLC",Philadelphia,PA,Philadelphia,19154,USA,40.089437,-74.963979
351062,508,"Pittsburgh, PA",DD,Open,"Doughnut Joes, LLC",Morgantown,WV,Monongalia,26505,USA,39.62049,-79.92327
351063,555,"Syracuse, NY",DD,Open,"Empire Foodservice Group, LLC",Syracuse,NY,Onondaga,13210,USA,43.049931,-76.142383
351064,557,"Knoxville, TN",DD,Open,"Bluemont Group, LLC",Maryville,TN,Blount,37801,USA,35.730195,-83.996516
351065,630,"Birmingham, AL",DD,Open,"Star Restaurant, Inc.",Tuscaloosa,AL,Tuscaloosa,35401,USA,33.20561,-87.56902
351067,560,"Raleigh/Durham, NC",DD,Permanent Close,Speedway LLC,Youngsville,NC,Franklin,27596,USA,36.024877,-78.478875
351071,501,"Metro, NY",DD,Open,HEMADRI INC.,Harrison,NJ,Hudson,7029,USA,40.740051,-74.155877
351073,602,"Chicago, IL",DD,Open,SP WARRENVILLE DONUTS INC.,Warrenville,IL,DuPage,60555,USA,41.82836,-88.20082
351077,561,"Jacksonville, FL",BR/DD,Open,RDM Exit 29-GA LLC,Brunswick,GA,Glynn,31523,USA,31.138748,-81.581247
351078,602,"Chicago, IL",DD,Open,"REEVA DONUTS, INC.",Carol Stream,IL,Dupage,60188,USA,41.903592,-88.119996
351079,602,"Chicago, IL",DD,Open,SHREE ARMITAGE INC.,Chicago,IL,Cook,60622,USA,41.917853,-87.672393
351093,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,"WATERS DONUTS, LLC",Tampa,FL,Hillsborough,33604,USA,28.025082,-82.461493
351095,510,"Cleveland, OH",DD,Open,"Mar-Stew, Inc.",Massillon,OH,Stark,44646,USA,40.82386,-81.50325
351097,504,"Philadelphia, PA",DD,Open,KESHAV NJ LLC,Malaga,NJ,Gloucester,8328,USA,39.572551,-75.05146
351098,504,"Philadelphia, PA",DD,Open,AROD ENTITIES LLC,Oley,PA,Berks,19547,USA,40.385032,-75.787338
351099,504,"Philadelphia, PA",DD,Open,RAO 12 INC.,Feasterville Trevose,PA,Bucks,19053,USA,40.13476,-75.00832
351101,523,"Burlington, VT-Plattsburgh, NY",DD,Open,"Gefyra, LLC",Newport,NH,Sullivan,3773,USA,43.362702,-72.171586
351103,658,"Green Bay/Appleton, WI",DD,Open,"Tmart Operations I, LLC",Appleton,WI,Outagamie,54915,USA,44.244095,-88.349207
351104,555,"Syracuse, NY",DD,Open,"CNY Foodservice Group, LLC",Ithaca,NY,Tompkins,14850,USA,42.419617,-76.520614
351105,560,"Raleigh/Durham, NC",DD,Open,"Safari Foods, Inc.",Rocky Mount,NC,Nash,27804,USA,35.964093,-77.851867
351106,602,"Chicago, IL",DD,Open,FNC Volo Corp.,Volo,IL,Lake,60073,USA,42.324299,-88.164838
351108,679,"Des Moines, IA",DD,Open,"Eastern Iowa Food Service, L.L.C.",West Des Moines,IA,Dallas,50266,USA,41.600214,-93.829403
351109,652,"Omaha, NE",DD,Open,"QSR STORE 1, LLC",Papillion,NE,Sarpy,68046,USA,41.161665,-96.023677
351112,510,"Cleveland, OH",DD,Open,"Mar-Stew, Inc.",Massillon,OH,Stark,44647,USA,40.79535,-81.52682
351115,506,"E. Mass/Southern, NH",DD,Open,"Janemarie Donuts, LLC",Wilmington,MA,Middlesex,1887,USA,42.588963,-71.157908
351116,528,"Miami-FT. Lauderdale, FL",DD,Open,"SSC351116, LLC",Miami,FL,Miami-Dade,33175,USA,25.713589,-80.417366
351119,560,"Raleigh/Durham, NC",DD,Open,"Durham Rd Wake Forest Raleigh, LLC",Wake Forest,NC,Wake,27587,USA,35.976342,-78.547339
351120,501,"Metro, NY",DD,Permanent Close,Speedway LLC,Quogue,NY,Suffolk,11959,USA,40.822888,-72.609045
351122,567,"Greenville, SC/Ashville, NC",DD,Open,"Hudson Group (HG) Retail, LLC and Branded Works, Inc.,",Greer,SC,Spartanburg,29651,USA,34.890155,-82.217088
